antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'AWK8010000'}),frozenset({'AMFT010000'}),0.086768874001546,0.04267585673795413,0.022932233960319504,0.2642910170749814,6.1929867910520935,0.019229297924115936,1.3012266609222762,0.918198034797619
frozenset({'AMFT010000'}),frozenset({'AWK8010000'}),0.04267585673795413,0.086768874001546,0.022932233960319504,0.5373584905660377,6.192986791052093,0.019229297924115936,1.973949823732384,0.875907111619005
frozenset({'AMFW010000'}),frozenset({'AWK7010000'}),0.10007085802628189,0.09627029116207163,0.026603968049471786,0.2658513035082073,2.7615092911752495,0.016970117410443297,1.2309900067336446,0.7088104535040239
frozenset({'AWK7010000'}),frozenset({'AMFW010000'}),0.09627029116207163,0.10007085802628189,0.026603968049471786,0.2763466042154567,2.761509291175249,0.016970117410443297,1.2435914033099602,0.70582960480972
frozenset({'AMFW010000'}),frozenset({'AWK8010000'}),0.10007085802628189,0.086768874001546,0.018906209739757793,0.18892822658513034,2.177373266152608,0.010223174068448743,1.125955995427459,0.600859550304557
frozenset({'AWK8010000'}),frozenset({'AMFW010000'}),0.086768874001546,0.10007085802628189,0.018906209739757793,0.21789161098737936,2.177373266152608,0.010223174068448743,1.1506450443650673,0.5921075225738741
frozenset({'AMFW010000'}),frozenset({'AYGL400000'}),0.10007085802628189,0.06116335995877351,0.011627157948982222,0.11618925008046346,1.899654468930084,0.005506488038137423,1.062259810855095,0.5262508524838796
frozenset({'AYGL400000'}),frozenset({'AMFW010000'}),0.06116335995877351,0.10007085802628189,0.011627157948982222,0.1901000526592944,1.8996544689300843,0.005506488038137423,1.111160884660657,0.5044418357148471
frozenset({'VMJW400000'}),frozenset({'AMFW010000'}),0.08841149188353517,0.10007085802628189,0.013334192218500386,0.15081967213114753,1.5071287995905593,0.004486778366331365,1.0597621169960774,0.36912126383898464
frozenset({'AMFW010000'}),frozenset({'VMJW400000'}),0.10007085802628189,0.08841149188353517,0.013334192218500386,0.13324750563244286,1.5071287995905596,0.004486778366331365,1.0517287392194046,0.3739035514274644
frozenset({'AWK8010000'}),frozenset({'AR5K010000'}),0.086768874001546,0.10992656531821696,0.011015202267456841,0.12694877505567928,1.1548507377464783,0.0014769979719377584,1.0194973779901035,0.1468272677885728
frozenset({'AR5K010000'}),frozenset({'AWK8010000'}),0.10992656531821696,0.086768874001546,0.011015202267456841,0.10020509815411661,1.1548507377464783,0.0014769979719377584,1.014932540876823,0.15064738016563028
frozenset({'AR5X010000'}),frozenset({'AWK8010000'}),0.0780404534913682,0.086768874001546,0.01030662200463798,0.13206768468840283,1.5220629080198704,0.003535139728621943,1.0521916397024509,0.37203034934497825
frozenset({'AWK8010000'}),frozenset({'AR5X010000'}),0.086768874001546,0.0780404534913682,0.01030662200463798,0.11878247958426133,1.5220629080198702,0.003535139728621943,1.0462337903514127,0.37558611659730556
frozenset({'AR5X010000'}),frozenset({'VMJW400000'}),0.0780404534913682,0.08841149188353517,0.020870909559391908,0.26743706149401564,3.024912890807358,0.013971236638952403,1.2443825099527854,0.7260752062105773
frozenset({'VMJW400000'}),frozenset({'AR5X010000'}),0.08841149188353517,0.0780404534913682,0.020870909559391908,0.23606557377049178,3.024912890807358,0.013971236638952403,1.2068569171035737,0.7343356809446976
frozenset({'VMJW400000'}),frozenset({'AWK8010000'}),0.08841149188353517,0.086768874001546,0.011337284205101777,0.12823315118397086,1.4778704075575082,0.0036659186055706073,1.0475634938845617,0.35471123363087104
frozenset({'AWK8010000'}),frozenset({'VMJW400000'}),0.086768874001546,0.08841149188353517,0.011337284205101777,0.13066072754268745,1.4778704075575082,0.0036659186055706073,1.0485992488752163,0.35407321878586945
frozenset({'AX10010000'}),frozenset({'AX14010000'}),0.04737825302757021,0.04306235506312806,0.016297346044833804,0.34398368456832085,7.988036977170699,0.014257126890689854,1.4587101302612835,0.9183212545909177
frozenset({'AX14010000'}),frozenset({'AX10010000'}),0.04306235506312806,0.04737825302757021,0.016297346044833804,0.3784592370979805,7.9880369771707,0.014257126890689854,1.5326778287631027,0.9141795209530333
frozenset({'AX11010000'}),frozenset({'AX15010000'}),0.03452718371553723,0.023930687967018808,0.011981448080391652,0.3470149253731344,14.500833651393105,0.011155188820515197,1.4947804321419371,0.9643341913674308
frozenset({'AX15010000'}),frozenset({'AX11010000'}),0.023930687967018808,0.03452718371553723,0.011981448080391652,0.5006729475100943,14.500833651393105,0.011155188820515197,1.9335479851734663,0.9538650955429832
"frozenset({'AMFR010000', 'AMFW010000'})",frozenset({'AWK7010000'}),0.02779567121875805,0.09627029116207163,0.01810100489564545,0.6512166859791425,6.764461581224629,0.015425107534370399,2.5910921552396418,0.8765323800973475
"frozenset({'AMFR010000', 'AWK7010000'})",frozenset({'AMFW010000'}),0.03919737181138882,0.10007085802628189,0.01810100489564545,0.4617912900575184,4.614643055586042,0.014178490266104576,1.6720820851633813,0.8152543432391558
"frozenset({'AMFW010000', 'AWK7010000'})",frozenset({'AMFR010000'}),0.026603968049471786,0.08680108219531049,0.01810100489564545,0.6803874092009684,7.838466894572047,0.015791751678261835,2.85720570494952,0.8962683261304072
frozenset({'AMFR010000'}),"frozenset({'AMFW010000', 'AWK7010000'})",0.08680108219531049,0.026603968049471786,0.01810100489564545,0.2085343228200371,7.838466894572048,0.015791751678261835,1.2298651224128803,0.955349393443839
frozenset({'AMFW010000'}),"frozenset({'AMFR010000', 'AWK7010000'})",0.10007085802628189,0.03919737181138882,0.01810100489564545,0.18088187962664948,4.614643055586042,0.014178490266104576,1.1729720101304577,0.8704002116304806
frozenset({'AWK7010000'}),"frozenset({'AMFR010000', 'AMFW010000'})",0.09627029116207163,0.02779567121875805,0.01810100489564545,0.18802275008364,6.764461581224629,0.015425107534370399,1.1973295173989007,0.9429462879375045
